,region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Total_Spend,Log_total_spend
cardmon,0.018543125439970224,-0.014203666037949024,-0.021601535893924252,0.2875518328396025,0.27483593731768524,-0.03954523636150951,-0.0358751088846929,0.10633046614198376,0.014526107597108916,0.3140442819450198,0.30930591380672423,0.17324630455809864,0.14380010474652297,0.1312499702526473,0.15134240847793268,0.010196574670135366,0.08496026593721609,0.06473610579715205,0.1012632628002413,0.08965809735002582,-0.12250121290254237,0.17154389808609427,0.09201007534721867,0.07960523317661303,0.0745777832757614,-0.03317290741561617,0.0130030228342001,-0.010979097768152783,0.005800243025011795,-0.01715975428706764,-0.008863942951689038,0.0031559622026166114,0.013557452085468956,0.017054585898113095,0.042337331055716985,-0.03034052989622298,0.31955354136494635,0.288312763611885,0.009599987404675488,-0.0020440094727955925,0.013446821028578351,0.13431379029159815,0.10047007113570175,-0.0055407826318630785,0.01029101496128118,0.008704822291726866,0.008176482765343317,-0.024871569910684524,0.007875800584829756,0.004548489832939801,-0.0021028173885314703,0.01029235312274335,9.239262940010271e-05,-0.010467408170811926,-0.009233453911151018,-0.011894265378730949,-0.00867341079148499,0.01367140859784641,0.0050231764816297255,0.007424714885054795,0.0037338412815600213,0.009428315586960874,-0.00041534131069053505,0.018758234665481318,-0.017192600186247565,-0.006886888628025222,0.005787602441788641,0.43669701270423644,0.33205050386019364,-0.011317461757479358,0.003099852142741124,0.005197641049389759,-0.004123847054196376,0.44509309775612843,0.37113554468502113,-0.05982554380559368,0.03637063278232147,0.43314297757341375,-0.15647277302092122,0.40545265159421356,0.41180945928148993,0.42498918999606355,0.39427149416486656,0.24020979047795732,0.32329497336639823,0.37538900552078397,0.3218252512207916,0.27757436407610625,-0.036289951322006374,0.0455058997919788,0.4313376284232014,0.14196087572806587,0.3700881701363556,0.6478548201862316,1.0,0.9168665418641965,0.8585908125058538,0.551104140897653,0.15086944959925352,0.2034956218336163,0.34368441218653106,0.21218232869967238,0.26430610927213716,0.22108657815280613,0.14360450240896871,0.14999469094075044,-0.04531230368908543,0.2531002567356335,0.25439443026942793,0.26146261234095425,0.25492248196608225,-0.05081616484146492,0.02453563486832232,0.015013558791784226,0.11085034964893559,0.08981204119881875,0.07916517184387246,0.11537682601973365,-0.03959581105270834,-0.0607937762036027,-0.06465470999550334,0.14361317189617076,0.2910846818456339,0.051954964252132425,0.01846776601509578,0.013530833707726345,0.031627400734155604,0.012967537749932732
lncardmon,-0.0030780928109620195,8.342788076114351e-05,-0.01845712615446278,0.17888207165523604,0.17074479920530125,-0.015224686201929412,-0.012269434369579208,0.06932608221284639,0.0015233049806824069,0.19706523308588958,0.19014019802858437,0.10060031831191653,0.08000902015157554,0.07613302256915011,0.08813753024233084,0.0033990772553604658,0.04205771452852135,0.027140314318932424,0.051546386001088206,0.05483824053363296,-0.07719832618086818,0.09833893394826114,0.04844090417459377,0.04526156256277334,0.04403619101651037,-0.03181030180526847,-0.0004125337200851267,-0.0015552424213340888,0.008504503644489186,-0.028140788706266354,0.01233727369431154,-0.011533608663168108,0.014520695098447039,0.0009799954081724561,0.0007105102768768363,-0.03690256442220812,0.19724488923254221,0.17544279852534886,0.018608257702033053,0.01271818760920065,0.014779344539154636,0.07500574508865927,0.06137773160189932,-0.012744395262805104,0.014895533425400278,0.0054383664467087065,0.005080821735322634,-0.003630836170934257,0.015112925774754664,-0.007841693753803194,-0.006315725242625046,0.0001489239205261556,-0.009300949861834912,0.0007973401688038731,0.004425275620103839,-0.01823514250765569,0.009826994528565674,0.013995863462873764,-0.008000146837686331,0.0274245983986838,0.004444164876109353,0.013843910556768842,0.01673732404777163,-0.0019412341634350585,-0.009323052766849858,-0.007808314895472475,0.00748507624976744,0.2529296752453428,0.13962626325762068,0.012960831127876127,-0.0064916547456802445,0.0038232217552158624,-0.001058900602261237,0.2602937813993973,0.1712193860743753,-0.02339256654433858,0.00240646313218841,0.22996531119161853,-0.07811923391199775,0.2707112324558064,0.24798532451483127,0.28652645391415105,0.2149765104735871,0.07043281366649436,0.16449727271078118,0.2758569818412665,0.19083678234374524,0.18954580459065326,-0.008181259238981432,0.03324302860433511,0.23879201235404945,0.07364112649650993,0.1695125792182715,,0.9168665418641965,1.0,0.7241809190773066,0.6068526744612864,0.06821948036354115,0.11820310045224329,0.25879160152203395,0.13577037124411392,0.18487482081599735,0.13446440017768188,0.05144999114630516,0.07612080007154454,-0.007270572970121395,0.08911475131988054,0.07682338866178587,0.0887176709761979,0.07890876046781913,-0.018788178600077834,0.020221677222484163,0.012550337666678782,0.06030682979458021,0.04393441878112227,0.04578463917039725,0.05323855878098621,-0.00956403124148337,-0.03454090740272233,-0.032549797369997205,0.07272760897130645,0.14268300726154734,0.03939239100048016,0.01654978860518936,-0.002088323755113374,0.02080391001634598,0.0009035272674410473
cardten,0.019497933525919352,-0.012821313732663764,-0.01651044351016481,0.4427860685263564,0.42450098656353435,-0.07787956286306323,-0.07162125971864548,0.14633937601449018,0.01240995053441105,0.4695076387023251,0.4535832676919114,0.27989758829972206,0.17062818083726608,0.1384378749355612,0.16516167145474817,0.011735334292555686,0.09843703006411339,0.07447032682690598,0.12081622946963554,0.09843946479289989,-0.20324728135405737,0.2443369484887223,0.12143147526881798,0.10203967091812152,0.092960746020294,-0.07619419027189737,0.021404822725080826,-0.0014908844139067368,0.01600961001489995,-0.007498897605439339,-0.0028994332200750106,0.0037431875406169954,0.0028582656254971506,0.020423964714116075,0.05205258998615728,-0.031092200796147766,0.4906222777222323,0.4477671067873342,0.010971667134646444,-0.02220367202099543,0.007337151969872486,0.1520833261093408,0.10874189501185864,-0.0030174537817975926,0.004588675014276233,0.009022709785029661,0.008696378285484342,-0.020673884061308767,0.00731057944987718,-0.004916187860917284,0.0017333978967272686,0.010952359815913916,0.00955005689842924,-0.0033762646944896103,-0.012785197845224267,-0.013430270419172712,-0.013639395538409947,0.014634129253590249,0.0022755424614431005,0.022194433645364546,-0.005891679240176821,0.01207543651705899,0.0031656916298026046,0.020532786039666382,-0.01353612876552071,-0.012913901898806139,-0.002875228560190703,0.6792550495716076,0.5267451154368655,-0.007769802868036082,0.0009681596632516163,-0.008420949457849929,-0.008017008072352463,0.6902615644366933,0.5819442389066758,-0.09366370461762845,0.05304248209563848,0.6867457660968808,-0.25703402255536956,0.6091957092403937,0.6279908783490173,0.6463445218790829,0.6191074158090746,0.08451696359886007,0.2417104095736816,0.5115708871007758,0.4005958625364676,0.6182921634031431,-0.08074074223446115,-0.011486264926864513,0.3777622069174282,0.19101474755861408,0.5898266081388237,0.491968867229059,0.8585908125058538,0.7241809190773066,1.0,0.7736770996254753,0.022581711957722527,0.10768468657551686,0.45852820571169367,0.2404514101999603,0.6199222033065572,0.3296795299922631,0.023606534460293562,0.01583111407792782,-0.07987528531312453,0.09564264787754652,0.09897479044951107,0.10270851368640764,0.09429152725443861,-0.07781360436945536,0.025243420456849443,0.013041938396250508,0.13704546960444036,0.13331370627172842,0.10454169225270739,0.007379317774457635,-0.0724356712701723,-0.10998519615860532,-0.10750439416628396,0.03493125918180469,0.435386356302548,0.031167781116146404,0.02008135881210199,-0.0054619480283694365,0.042540589537927095,0.02210886132097427
lncardten,0.00045874785032447383,-0.018233663421519553,-0.014021804934243692,0.5134143059625472,0.5090370102336836,-0.05963062786736262,-0.0522276295873507,0.1284861533429527,0.002932763700815387,0.46102853372613006,0.5013941210357977,0.25794455410937034,0.16224875651705128,0.1561484465518465,0.18304767268923175,0.022171117910438597,0.09155262195089317,0.08852572328481349,0.11934816191621411,0.124258493788765,-0.25448139048125085,0.27736226500277666,0.13173050217744095,0.1244796451161214,0.11895436258346617,-0.08368787670006071,0.027765109216329593,0.0038918022624969545,0.028849812118060335,-0.011452440787904578,0.011504316503446571,0.013495345168243198,-0.010235128443738074,0.021728379437390293,0.03470774128857953,-0.03132979334125467,0.5151427775855603,0.5370668708924725,0.005860406270239247,-0.006958680819354406,0.0057407732621108844,0.15238354616575744,0.11435672923393461,0.0035542368535273613,-0.0010279989302896307,-0.0015030666552095547,0.0013255613003206501,-0.006970266196341815,0.010227637775696893,-0.014257831955895238,0.007703009804819105,-0.006804856430632423,0.008634256100605373,0.01418884879598741,-0.01924449170529609,-0.017018427251322972,-0.024813922282812397,0.005331799772965106,-0.013794508179554854,0.036248371439769944,-0.016638972340849947,0.010872646536587123,0.009112274161903421,0.008077757180685732,0.007008561175631325,-0.015438330228361904,0.0018296287132823935,0.7283289826587117,0.7396178508038734,-0.011990624862016904,-0.008005005466956783,-0.028287063281389625,-0.0073805509091746015,0.7505740292921501,0.7567904943051179,-0.11369322007207713,0.05688488818287268,0.8270357497372179,-0.3403567397233023,0.5204214912587262,0.701713148590961,0.548646338354762,0.8465582586575265,-0.1304171944715844,0.09241177385549461,0.5242719498770545,0.34762995977937466,0.8772446687100243,-0.0834489943773648,-0.03533878195184767,0.23272618847330304,0.20750305610786765,0.8853834674382398,,0.551104140897653,0.6068526744612864,0.7736770996254753,1.0,-0.10347866849237616,0.01808831744570026,0.47264372675419014,0.2167967789643205,0.8855743467097423,0.3664662148210916,-0.10173435610764706,-0.09938738182336433,-0.07177191695200082,-0.12244970087618852,-0.12042752167677116,-0.13208157414652588,-0.13028728913026522,-0.07679726696388638,0.028848259152700104,0.015055726987500661,0.2490541313723567,0.2533123840636278,0.209044340645446,-0.07697529947348614,-0.07525394594138099,-0.12572918135586608,-0.11951294582808282,-0.075364587595925,0.46358618000315976,0.004249136802348259,0.02821179648347672,-0.01257940109661632,0.05412865661897355,0.03461475404688199
wireless,0.0314534732104126,0.007910934368947535,-0.006170111687948815,-0.0807472320209819,-0.06685840967267771,0.3301819302892852,0.3220057510895197,-0.015514928552958602,0.03121376540865836,-0.08094487780996759,-0.0671849060431412,-0.1302038248785586,0.15873228890511104,0.1759854482832625,0.16398384586517814,-0.0033550626429210088,0.09304616604545207,0.09058442612091087,0.11824471517916883,0.11345152468643722,0.052447145016097985,-0.03495817827285221,0.004163724786220505,0.05036345933114485,0.06909649711508735,0.021951712809585588,0.003754503163240442,0.001290640932741495,0.009416006030449717,0.0005681768022384233,0.0031487338906049994,0.007121027132824682,0.00419860618647605,-0.0010132696709537873,0.06428785655714153,-0.004653003541008879,-0.04839514914324367,-0.036766669926851146,-0.008808410802291094,0.03579501873753864,0.0027233950735658483,0.12926563337672306,0.0837196491531968,-0.010387384771025203,0.02143052203101863,0.0246850731340406,0.022487505244136414,0.001761497094118975,-0.006354357916272069,0.010564071086633294,-0.0033454600817528044,-0.0052031252155348914,-0.017246395811215218,0.016558089742610346,0.008436111686164769,0.0020155969500474645,0.0029056921532330765,0.02347118328853189,0.002238564186381828,-0.03873276655809634,0.005942557008370777,0.004859943381981276,0.03503725990399232,0.021747482189795164,-0.00016457808543981331,-0.0322234918527994,-0.01390985021809866,-0.055712310996187765,-0.030086221791615186,-0.03759995436319913,-0.0009568470772721523,0.019909689105176015,-0.0006902101107640778,-0.051127773410098956,-0.03505291145552013,0.0006294234583619811,0.02460660667913945,-0.05021494065498973,0.19783910467322902,-0.045182066172790504,-0.04257936489159708,-0.05187667419303001,-0.043675976095423036,0.3873408508920124,0.39830979847107467,0.1780159278962452,0.2752531032006551,0.0060612938118515475,0.410185854479262,0.5207281119995257,0.6322832354940056,0.3965454401428584,0.15417056848205934,0.18554418953176452,0.15086944959925352,0.06821948036354115,0.022581711957722527,-0.10347866849237616,1.0,0.8914918212690055,,0.695357273545294,,0.21622882540719893,0.6398123264218339,0.6522224762633871,0.4123831962893984,0.39868213381185974,0.3839975223889379,0.384714931039677,0.370794402473247,0.37913359677353364,0.027387667512745264,0.0017573051830965796,0.031537438471958314,0.02909771563896983,0.040211501337658405,0.5525606548943871,0.34300984618394914,0.30066936585023396,0.30974729736470547,0.5435533120738801,-0.02816945562286538,-0.029921710818254184,0.051744149104835845,0.0804401323723418,0.06641087808051067,0.07529752181332786
wiremon,0.028089841225286915,0.0044760385681815625,-0.019311609770201913,-0.02175337786837677,-0.009428326957914976,0.3455495618216471,0.3394625111655311,-0.00035943787269357446,0.027928269920268468,-0.024316924362040887,-0.008934852271351155,-0.09848479357496297,0.2120954297271944,0.21923349046002194,0.20988414996065569,-0.0019667676038589016,0.11557463717494355,0.11397049219773166,0.16459375950538943,0.14571655689246119,0.018616987443563215,-8.962352093338571e-05,0.027121031666428607,0.0761211874424308,0.09677917969489011,0.016688791680731382,0.020204616213989942,-0.00030137837925562597,0.01864203629456549,2.234582056588511e-05,0.0019931464453784285,0.031575310374000576,0.00760022857751778,0.010478206976714099,0.07459776009775679,-0.0074816330330503686,0.020029662798380633,0.027413637646154617,-0.01957438343233921,0.02844558670498168,-0.0046992801443475375,0.16129595335315622,0.10035907132574227,-0.012620744812811528,0.014833790867291056,0.026666274436547087,0.02456627465500095,-0.0010508587548717847,-0.008784960464513004,0.0009684602858625568,-0.0006021290620613521,-0.014036950671625631,-0.01733660512046543,0.006486726197936348,0.008098549919177515,0.00937414099229676,0.007222412049170976,0.016195476809701344,-0.002747474425060486,-0.027750151278407086,0.0007815936837005427,0.005359944537695347,0.04288330359432442,0.013359782808099671,-0.004784416991802895,-0.036086451371849286,-0.003062484341960921,0.037266046649379846,0.05824358836919638,-0.03655068267699751,0.007175191663670602,0.012951575166432845,0.010849629368658853,0.044627554677378764,0.057800220313428956,-0.017326273128800293,0.03526444830151232,0.052797984778312226,0.16308751426719278,0.027432145779412394,0.04892963383340899,0.024155253954692955,0.05760132354536566,0.385737049954029,0.462100898139671,0.3053530832310164,0.3834890316532914,0.16301737739301386,0.41000167911726665,0.5913828421828187,0.7832905982345859,0.5330447996788327,0.3250984026229385,0.21252014355157547,0.2034956218336163,0.11820310045224329,0.10768468657551686,0.01808831744570026,0.8914918212690055,1.0,0.9538916564100083,0.8785904058626928,0.6089255443469204,0.27158216877788144,0.6340511513218305,0.6685199839872021,0.4220292017935974,0.39664569156981355,0.38698433789385134,0.3824675646872588,0.3729622654280124,0.37775537348290744,0.02986384864906121,0.005570457535659028,0.06118794679538402,0.062059555568064244,0.06327128137929458,0.5924538724556615,0.318737521429494,0.29108444919292936,0.2978587287526672,0.5945935129733012,0.02968393510721262,-0.022466098623211955,0.05343403381799029,0.10786536473435814,0.085772592273114,0.08883151590817365
lnwiremon,0.018524734571913153,-0.01806200866662379,-0.038058024697627556,0.263042532404569,0.25741970560866917,0.23943509959093004,0.23289217239541474,0.05080139391046366,-0.0006584560239129457,0.2544407140482933,0.25250459475219567,0.10214896179072622,0.22913391631077837,0.2756826922377179,0.27373464087890637,0.014053079091466077,0.10502569268964441,0.15512634727201924,0.17934921477299418,0.19596685529959568,-0.12044390111873532,0.15288474664750445,0.11954639438254304,0.14001266637959775,0.14933102754831326,-0.0003311505549146963,0.0824071272545303,-0.0010374046583762,0.029811574173212327,0.015366874044278037,-0.004478646654668638,0.08227416078289541,0.013840881666039613,0.062368012280249706,0.09308204144087498,-0.018659321726783328,0.3122699911442649,0.2973146961240629,-0.051425001609966145,-0.010387475454738879,-0.01820366020849609,0.19397016395869757,0.11501329872919998,-0.0070024468632623816,-0.014813597046238889,0.022935615071978378,0.024287664597914566,-0.02293874942069477,-0.0201259840089354,-0.04194900042491095,0.005084524492537691,-0.033007805025069184,-0.013711553067259291,-0.05763928327059811,0.02299764185073813,0.023082313111074646,0.0164522143848328,-0.04140963249125794,-0.01840013074228044,0.016579058080787523,-0.019957008518088102,0.010730970500771637,0.041083800776869024,-0.013297145435459205,-0.021132960360643216,-0.022063372372421786,0.041189341108304356,0.4417292714151753,0.42897663053204804,-0.026409629152893712,0.03656055128602389,-0.010169845229163975,0.02498351061677879,0.4583432679517528,0.44978839360065964,-0.08278196487131724,0.0550570212601774,0.48437888269915874,-0.07565175023706262,0.358178638298927,0.43667180983119347,0.3707621978982368,0.4795470996775486,0.2359218551828704,0.4583415163855925,0.4814079347039305,0.5046333156136008,0.5186985772248067,0.1886477312987647,0.43570935170703684,0.8343768242149024,0.5390035806872358,0.5679317136404799,0.3055951017462167,0.34368441218653106,0.25879160152203395,0.45852820571169367,0.47264372675419014,,0.9538916564100083,1.0,0.7606173442616118,0.6794161046717567,0.40238018923260777,0.3538008200971536,0.40006848313695886,0.21912614668177843,0.2461055494728392,0.26639345093174005,0.24015310079472935,0.24982337118203193,0.16793026525416177,0.023472146601233226,0.021095504435037174,0.18036364982106926,0.1973857473658062,0.1561714529088234,0.3646774862292206,0.09610998444988715,0.1027014659893327,0.10195092790389355,0.37811547726968836,0.27467503711345004,0.019620777173096935,0.03302079705065189,0.11273384975636111,0.10347260580551096,0.09650079746037354
wireten,0.01885360336691348,-0.006593292686982084,-0.015518445826843034,0.10900404814461218,0.11639529932974217,0.26190900705636194,0.2581926905023874,0.033278181493356686,0.017652913161635943,0.10300289254708209,0.12553592509348266,-0.030774362155430366,0.2483513458254415,0.23531541690027405,0.23123983605815435,0.008023222387258564,0.14844886407334623,0.13166812822734783,0.19658286561946492,0.1612839646330793,-0.04351751481005537,0.06999315451749334,0.060766464927715744,0.10007892147242914,0.11430260727978964,-0.010673582588338034,0.022827187903292603,-0.001334013513512801,0.025160893649325902,-0.012658903430169973,0.004789068992607794,0.03819790559865507,-0.003451620548359517,0.014196521602032084,0.07474653908206486,-0.007875281673888585,0.15701040805718003,0.1575168091801006,-0.016628993556004473,0.020904491711527622,-0.011896994185333527,0.1815523310945186,0.11184305544541838,-0.008642793103025835,0.008977964191918823,0.02006067483336519,0.019419363234964872,-0.010499554830810179,-0.0007837233940443768,-0.005849798329453554,0.007329356333079042,-0.01543438186524454,-0.01721991359598093,0.0037268335769013107,-0.011018923914477985,-0.0026607190199943887,0.0031245731558848036,0.01409687022707105,-0.011540086301462667,-0.011684334874230326,0.0015659360332637964,0.002985602317258979,0.038417971050990006,0.010768085218059706,-0.008826107551880577,-0.03739243141770322,-0.005281668928416072,0.2310396382557995,0.22810765776853953,-0.03261812685649469,0.006091462635158075,0.006294124791156724,0.01660985502819238,0.2420961953719366,0.2395584853893336,-0.05301854289781929,0.05012308816264548,0.2679096078174943,0.013147671801625864,0.17512891871492187,0.22360617042063655,0.18433636546109788,0.24748409157750625,0.3057656244298164,0.4596171658942887,0.42154090927049237,0.5175683644349708,0.4008726150826721,0.2986699591285343,0.47495103512603276,0.6808704503238123,0.6124756008112756,0.522083097755298,0.20497691708841692,0.21218232869967238,0.13577037124411392,0.2404514101999603,0.2167967789643205,0.695357273545294,0.8785904058626928,0.7606173442616118,1.0,0.8090616232405055,0.2976618202212892,0.49275590683763193,0.5096018056625388,0.30659496607667236,0.31172637223088534,0.3107389303494291,0.3008224805677286,0.2919822710466949,0.27135427812346413,0.025540419335153396,0.008432854140713392,0.09361390807019762,0.09296101658635963,0.08026928656148342,0.4563231133017317,0.23355482647951747,0.19744379472590062,0.20303494459742072,0.45698585663436747,0.15708856932549584,-0.013964970875571801,0.05460971478164352,0.09043656305365007,0.09794284346717438,0.0974000735432185
lnwireten,-0.01964317574934464,-0.04191967993076099,0.00025396588814823664,0.5031920834799914,0.4920084920381362,0.07877398621702035,0.07822452564852335,0.10142866172256791,-0.0012200742978845454,0.4553511481562615,0.4873036784265733,0.18790306442183738,0.2611303784862584,0.31324715322509256,0.31535623201031565,0.04105024740882898,0.14308738951971645,0.18971609157946007,0.20118613631016746,0.23511738430552953,-0.2266075966473721,0.27266696983330324,0.16770766510987895,0.1680403985766853,0.16414048088742178,-0.030869976457990358,0.04538723132926744,-0.008212060244042935,0.041006216567761926,-0.01769647964457367,0.0010562378666946668,0.05704969319185647,-0.028869069107653866,0.03713482760124159,0.08488360666809723,-0.00835495225163792,0.5295559276546377,0.5417518919822201,-0.04107308790345174,0.010846546250567852,-0.010945651768751782,0.24007560692306973,0.1574526990121293,0.011872973435090986,-0.012193183609347666,0.009676753092697651,0.015994171853362465,-0.040576896621166404,-0.0030188613210727967,-0.03206585278583841,0.045448787880282754,-0.02614897494547993,-0.009751233787881525,-0.03921892568573409,-0.03410201071691363,-0.010395007864185183,-0.032395159428254425,-0.034342782423663745,-0.006273326651248302,0.03582964985637434,-0.008113925498271142,0.007144089304548542,0.03146772263767644,0.025452895274146185,-0.0399496351759813,-0.04602547923306047,0.01356613943341865,0.7631288768989068,0.8276448538079156,-0.04594593365240864,0.015826761874595308,-0.029664120482377185,0.0065607499858957264,0.7853621345854217,0.8296958582463189,-0.13593100659704824,0.056201493237461084,0.8810919810737948,-0.35593796948477685,0.5515706591524023,0.7587575492013795,0.5634511107243672,0.9265278333733091,0.07792796827586711,0.3939514215743896,0.5937465584152923,0.6216523612163821,0.9469067535855182,-0.0005486485059305582,0.1718019845169813,0.5731138771105941,0.5612886515647036,0.983176753498845,0.2736302113574973,0.26430610927213716,0.18487482081599735,0.6199222033065572,0.8855743467097423,,0.6089255443469204,0.6794161046717567,0.8090616232405055,1.0,0.4776775727015954,0.12039043400325931,0.09382888152373083,0.007858373141618092,0.08607211214454723,0.13777267306584887,0.09281662968160424,0.09593046683467787,-0.004556177503652386,0.055842343280957295,0.01687037909343442,0.3576383851656458,0.3351770037644224,0.2823415927777006,0.11553424269961263,-0.03051471402753886,-0.07962741769832964,-0.04200449387594986,0.1051978689588505,0.4917401882693159,0.010315910084819501,0.0683608101270891,0.05445708437236688,0.11208927450217472,0.1232072560630996
multline,0.021834861765981768,0.004593380664229708,-0.01983881383049967,0.23813593641912215,0.2323166049685996,0.26098509439996725,0.25261510512042573,0.08027876443843647,0.03659902023036659,0.22162355693330965,0.23254742431703046,0.1427615360850251,0.15126564336849685,0.1412888642314966,0.15735378376874068,0.0373363759240432,0.10899742372693297,0.10060074494985607,0.13468823103760713,0.11328912391270798,-0.08872933172897964,0.1271763614902842,0.07556087073838565,0.10622053145828793,0.12082240312926848,-0.04454170153673312,0.051963490088917395,0.006983753614192372,0.014958324348824407,0.009232520564626858,0.0027327034298463516,0.014876702392916233,0.005286045107538344,0.0465436578012965,0.06339658300606,-0.026027833578534314,0.2812363108553641,0.27124713337091516,0.0003289389306600421,0.004705490004990624,0.003955498786937175,0.1345534701591334,0.0955077812646737,0.0015227456785417695,0.018692053430952458,0.0036870813524443585,0.0038004401759894656,-9.932774985429093e-05,-0.0026721793751800556,0.008505968389321985,-0.014151749870083863,0.0053349374465984055,0.0012790895732637704,0.017751108592779324,0.01418119519169006,-0.012538256091699182,-0.006164263172572959,-0.005218544368166321,0.00013119220434807034,-0.023471589504049133,-0.001959474101545254,0.01204459421638744,0.04247415695020425,0.0006496084692400958,-0.008262103520860455,-0.015459417287515272,-0.009684386292266617,0.4250660221883686,0.3762308088628393,-0.020148015757669002,0.014803085864657586,-0.0018007657451967346,0.012162670079503984,0.43391204365424724,0.40536896083454776,-0.06093500804897346,0.03709479390113891,0.4470982933133058,-0.014091034595109587,0.36090752283750943,0.42907026858639,0.3681649042680145,0.4384339933107934,0.007679053455253605,0.09136932597782547,0.26175278665403107,0.20176424715165647,0.39014222730790854,0.2834364775160341,0.3257605493577124,0.33465717358012825,0.37339520457179354,0.48133074107847545,0.2219025748968505,0.22108657815280613,0.13446440017768188,0.3296795299922631,0.3664662148210916,0.21622882540719893,0.27158216877788144,0.40238018923260777,0.2976618202212892,0.4776775727015954,1.0,0.22294856544624686,0.20424994981587796,0.30109738242931305,0.016473985416761233,0.00823508111499447,0.00430423874715054,0.0021818998054042695,0.27600304565572253,0.038732170161081395,0.01362665843965321,0.13112757928469115,0.14239454090751935,0.11522526504413352,0.18286533012214065,0.2612115544138927,0.19765913969266458,0.20314350039958884,0.1872920956859599,0.2876381624573037,-0.07105020682916417,0.027415349001916365,0.06124961810298187,0.05052861425063703,0.04417399558225727
voice,0.02292289061529944,-0.006881564211421849,-0.006052965959966811,-0.07783311634340878,-0.06610656696279112,0.3342011258805826,0.3275545515045937,-0.029174744286687853,0.03393249116622862,-0.08064348421901578,-0.07603691085549505,-0.10381727355185469,0.1265652967090662,0.14710508850110762,0.1310868650611425,-0.0009965044082229488,0.06831294449778157,0.09112459333046011,0.08601367931840873,0.09709756275721367,0.058767671078930224,-0.025482398723224154,0.026565634714897278,0.07172736125704825,0.09118417427494935,0.034639227238241574,0.011458177717796015,-0.01724537490574337,0.010668991933528053,0.00858116415070903,-0.012336921135264361,0.018656446364384877,0.0012986634389818587,0.011067876486778077,0.05691661452160273,-0.022095888915118243,-0.052016806459156816,-0.04750834727297683,0.0010456129349520106,0.025440311759815034,-0.007920974705456702,0.09589949131336681,0.056377013910578776,-0.014158701079168957,0.0290730306377824,0.013129030380799761,0.009783424289159091,-0.018823844252633136,-0.009028269489413418,-0.003498141556057116,0.016848103836701343,-0.014259099422899081,-0.02147092929358053,0.019953779385237017,0.03976161382897205,-0.02278170284133805,0.002828379044523068,0.011339218686426636,0.009964552413703906,-0.03145096283216342,0.003744288993803379,-0.017542752271615232,0.02545849396420471,0.003301163570658928,-0.0074345366202348065,-0.022707146190842912,-0.011705150846519446,-0.051216625930697326,-0.023480408983514275,-0.02826949539581018,0.007034332392208081,0.02531767852006892,-0.007372547121283119,-0.04380751368074109,-0.030212563289351662,0.002626002898403199,0.030548398872456833,-0.0413752064192781,0.17854923995557348,-0.044252479348664574,-0.04025811176085069,-0.04756592235795064,-0.035817156457977686,0.3725131473485556,0.3788954761443125,0.17003996643870598,0.2689826394385915,0.027895183093631152,0.38719090064235484,0.48566244461604896,0.5949294145004976,0.3670591085604368,0.1399198346373173,0.18819486607291994,0.14360450240896871,0.05144999114630516,0.023606534460293562,-0.10173435610764706,0.6398123264218339,0.6340511513218305,0.3538008200971536,0.49275590683763193,0.12039043400325931,0.22294856544624686,1.0,0.598122515492785,0.3737644638810144,0.3922285103520899,0.3670393232910939,0.3823015965268472,0.37710339925325675,0.3524088971856082,0.01600816654824992,-0.007429501969680909,0.040494631409996755,0.03546639054604881,0.04833738389259496,0.504420313271032,0.3271038415034105,0.297947498875417,0.31346456443049786,0.48964375593544923,-0.0287570625395348,-0.03404746215581242,0.05095927635744897,0.09833377745994841,0.03176224084136916,0.04532447860055122
